brand,brand_url,model,repair_type,price,timestamp,repair_type_matched,source_score,device_name,device_clean,repair_name,repair_clean,device_score,repair_score,price_clean,median_price,is_outlier,match_score,final_score,device_standard,repair_standard
Huawei,https://save.co/reparation/huawei/y625?shop=DT060,Y625,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:29:10+00:00,False,0.5,y625,y625,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,y625,mise à jour logiciel lumia 535
Huawei,https://save.co/reparation/huawei/y6ii?shop=DT060,Y6II,Module Afficheur,79.9,2026-04-05T13:29:15+00:00,False,0.5,y6ii,y6ii,module afficheur,module afficheur,1.0,1.0,79.9,59.9,False,1.3,0.65,y6ii,module afficheur
Huawei,https://save.co/reparation/huawei/y6ii?shop=DT060,Y6II,Batterie,49.9,2026-04-05T13:29:15+00:00,True,0.5,y6ii,y6ii,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,y6ii,battery
Huawei,https://save.co/reparation/huawei/y6ii?shop=DT060,Y6II,Carte Secondaire,49.9,2026-04-05T13:29:15+00:00,False,0.5,y6ii,y6ii,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,y6ii,carte secondaire
Huawei,https://save.co/reparation/huawei/y6ii?shop=DT060,Y6II,Appareil photo avant,49.9,2026-04-05T13:29:15+00:00,True,0.5,y6ii,y6ii,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,y6ii,appareil photo avant
Huawei,https://save.co/reparation/huawei/y6ii?shop=DT060,Y6II,Caméra Arriére,49.9,2026-04-05T13:29:15+00:00,False,0.5,y6ii,y6ii,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,y6ii,camera
Huawei,https://save.co/reparation/huawei/y6ii?shop=DT060,Y6II,Diagnostique,19.9,2026-04-05T13:29:15+00:00,False,0.5,y6ii,y6ii,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,y6ii,diagnostique
Huawei,https://save.co/reparation/huawei/y6ii?shop=DT060,Y6II,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:29:15+00:00,False,0.5,y6ii,y6ii,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,y6ii,désoxydation galaxy a8 2018
Huawei,https://save.co/reparation/huawei/y6ii?shop=DT060,Y6II,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:29:15+00:00,False,0.5,y6ii,y6ii,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,y6ii,mise à jour logiciel lumia 535
Huawei,https://save.co/reparation/huawei/y7-prime-2019?shop=DT060,Y7 PRIME 2019,Module Afficheur,99.9,2026-04-05T13:29:26+00:00,False,0.5,y7 prime 2019,y7 prime 2019,module afficheur,module afficheur,1.0,1.0,99.9,59.9,True,1.3,0.0,y7 prime 2019,module afficheur
Huawei,https://save.co/reparation/huawei/y7-prime-2019?shop=DT060,Y7 PRIME 2019,Batterie,49.9,2026-04-05T13:29:26+00:00,True,0.5,y7 prime 2019,y7 prime 2019,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,y7 prime 2019,battery
Huawei,https://save.co/reparation/huawei/y7-prime-2019?shop=DT060,Y7 PRIME 2019,Diagnostique,19.9,2026-04-05T13:29:26+00:00,False,0.5,y7 prime 2019,y7 prime 2019,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,y7 prime 2019,diagnostique
Huawei,https://save.co/reparation/huawei/y7-prime-2019?shop=DT060,Y7 PRIME 2019,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:29:26+00:00,False,0.5,y7 prime 2019,y7 prime 2019,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,y7 prime 2019,désoxydation galaxy a8 2018
Huawei,https://save.co/reparation/huawei/y7-prime-2019?shop=DT060,Y7 PRIME 2019,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:29:26+00:00,False,0.5,y7 prime 2019,y7 prime 2019,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,y7 prime 2019,mise à jour logiciel lumia 535
Huawei,https://save.co/reparation/huawei/y7-prime-2018?shop=DT060,Y7 PRIME 2018,Module Afficheur,89.9,2026-04-05T13:29:33+00:00,False,0.5,y7 prime 2018,y7 prime 2018,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,y7 prime 2018,module afficheur
Huawei,https://save.co/reparation/huawei/y7-prime-2018?shop=DT060,Y7 PRIME 2018,Batterie,49.9,2026-04-05T13:29:33+00:00,True,0.5,y7 prime 2018,y7 prime 2018,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,y7 prime 2018,battery
Huawei,https://save.co/reparation/huawei/y7-prime-2018?shop=DT060,Y7 PRIME 2018,Haut parleur,49.9,2026-04-05T13:29:33+00:00,True,0.5,y7 prime 2018,y7 prime 2018,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,y7 prime 2018,haut parleur
Huawei,https://save.co/reparation/huawei/y7-prime-2018?shop=DT060,Y7 PRIME 2018,Diagnostique,19.9,2026-04-05T13:29:33+00:00,False,0.5,y7 prime 2018,y7 prime 2018,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,y7 prime 2018,diagnostique
Huawei,https://save.co/reparation/huawei/y7-prime-2018?shop=DT060,Y7 PRIME 2018,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:29:33+00:00,False,0.5,y7 prime 2018,y7 prime 2018,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,y7 prime 2018,désoxydation galaxy a8 2018
Huawei,https://save.co/reparation/huawei/y7-prime-2018?shop=DT060,Y7 PRIME 2018,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:29:33+00:00,False,0.5,y7 prime 2018,y7 prime 2018,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,y7 prime 2018,mise à jour logiciel lumia 535
Huawei,https://save.co/reparation/huawei/y7-prime?shop=DT060,Y7 PRIME,Batterie,49.9,2026-04-05T13:29:42+00:00,True,0.5,y7 prime,y7 prime,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,y7 prime,battery
Huawei,https://save.co/reparation/huawei/y7-prime?shop=DT060,Y7 PRIME,Carte Secondaire,49.9,2026-04-05T13:29:42+00:00,False,0.5,y7 prime,y7 prime,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,y7 prime,carte secondaire
Huawei,https://save.co/reparation/huawei/y7-prime?shop=DT060,Y7 PRIME,Remplacement Camera Avant P Smart,49.9,2026-04-05T13:29:42+00:00,False,0.5,y7 prime,y7 prime,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,y7 prime,camera
Huawei,https://save.co/reparation/huawei/y7-prime?shop=DT060,Y7 PRIME,Diagnostique,19.9,2026-04-05T13:29:42+00:00,False,0.5,y7 prime,y7 prime,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,y7 prime,diagnostique
Huawei,https://save.co/reparation/huawei/y7-prime?shop=DT060,Y7 PRIME,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:29:42+00:00,False,0.5,y7 prime,y7 prime,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,y7 prime,désoxydation galaxy a8 2018
Huawei,https://save.co/reparation/huawei/y7-prime?shop=DT060,Y7 PRIME,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:29:42+00:00,False,0.5,y7 prime,y7 prime,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,y7 prime,mise à jour logiciel lumia 535
Huawei,https://save.co/reparation/huawei/y7?shop=DT060,Y7,Module Afficheur,89.9,2026-04-05T13:29:50+00:00,False,0.5,y7,y7,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,y7,module afficheur
Huawei,https://save.co/reparation/huawei/y7?shop=DT060,Y7,Batterie,49.9,2026-04-05T13:29:50+00:00,True,0.5,y7,y7,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,y7,battery
Huawei,https://save.co/reparation/huawei/y7?shop=DT060,Y7,Batterie,49.9,2026-04-05T13:29:50+00:00,True,0.5,y7,y7,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,y7,battery
Huawei,https://save.co/reparation/huawei/y7?shop=DT060,Y7,Carte Secondaire,49.9,2026-04-05T13:29:50+00:00,False,0.5,y7,y7,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,y7,carte secondaire
Huawei,https://save.co/reparation/huawei/y7?shop=DT060,Y7,Caméra Arriére,49.9,2026-04-05T13:29:50+00:00,False,0.5,y7,y7,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,y7,camera
Huawei,https://save.co/reparation/huawei/y7?shop=DT060,Y7,Remplacement Camera Avant P Smart,49.9,2026-04-05T13:29:50+00:00,False,0.5,y7,y7,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,y7,camera
Huawei,https://save.co/reparation/huawei/y7?shop=DT060,Y7,Diagnostique,19.9,2026-04-05T13:29:50+00:00,False,0.5,y7,y7,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,y7,diagnostique
Huawei,https://save.co/reparation/huawei/y7?shop=DT060,Y7,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:29:50+00:00,False,0.5,y7,y7,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,y7,désoxydation galaxy a8 2018
Huawei,https://save.co/reparation/huawei/y7?shop=DT060,Y7,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:29:50+00:00,False,0.5,y7,y7,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,y7,mise à jour logiciel lumia 535
Huawei,https://save.co/reparation/huawei/ascend-y530?shop=DT060,ASCEND Y530,Module Afficheur,59.900000000000006,2026-04-05T13:30:03+00:00,False,0.5,ascend y530,ascend y530,module afficheur,module afficheur,1.0,1.0,59.900000000000006,59.9,False,1.3,0.65,ascend y530,module afficheur
Huawei,https://save.co/reparation/huawei/ascend-y530?shop=DT060,ASCEND Y530,Diagnostique,19.9,2026-04-05T13:30:03+00:00,False,0.5,ascend y530,ascend y530,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,ascend y530,diagnostique
Huawei,https://save.co/reparation/huawei/ascend-y530?shop=DT060,ASCEND Y530,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:30:03+00:00,False,0.5,ascend y530,ascend y530,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,ascend y530,désoxydation galaxy a8 2018
Huawei,https://save.co/reparation/huawei/ascend-y530?shop=DT060,ASCEND Y530,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:30:03+00:00,False,0.5,ascend y530,ascend y530,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,ascend y530,mise à jour logiciel lumia 535
Huawei,https://save.co/reparation/huawei/mate-s?shop=DT060,MATE S,Remplacement Ecran Mate S Blanc,299.9,2026-04-05T13:30:10+00:00,False,0.5,mate s,mate s,remplacement ecran mate s blanc,remplacement ecran mate s blanc,1.0,1.0,299.9,59.9,True,1.3,0.0,mate s,remplacement ecran mate s blanc
Huawei,https://save.co/reparation/huawei/mate-s?shop=DT060,MATE S,Batterie,69.9,2026-04-05T13:30:10+00:00,True,0.5,mate s,mate s,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,mate s,battery
Huawei,https://save.co/reparation/huawei/mate-s?shop=DT060,MATE S,Appareil photo avant,49.9,2026-04-05T13:30:10+00:00,True,0.5,mate s,mate s,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,mate s,appareil photo avant
Huawei,https://save.co/reparation/huawei/mate-s?shop=DT060,MATE S,Caméra Arriére,49.9,2026-04-05T13:30:10+00:00,False,0.5,mate s,mate s,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,mate s,camera
Huawei,https://save.co/reparation/huawei/mate-s?shop=DT060,MATE S,Diagnostique,19.9,2026-04-05T13:30:10+00:00,False,0.5,mate s,mate s,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,mate s,diagnostique
Huawei,https://save.co/reparation/huawei/mate-s?shop=DT060,MATE S,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:30:10+00:00,False,0.5,mate s,mate s,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,mate s,désoxydation galaxy a8 2018
Huawei,https://save.co/reparation/huawei/mate-s?shop=DT060,MATE S,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:30:10+00:00,False,0.5,mate s,mate s,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,mate s,mise à jour logiciel lumia 535
Huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,G PLAY MINI,Module Afficheur,89.9,2026-04-05T13:30:19+00:00,False,0.5,g play mini,g play mini,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,g play mini,module afficheur
Huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,G PLAY MINI,Batterie,49.9,2026-04-05T13:30:19+00:00,True,0.5,g play mini,g play mini,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,g play mini,battery
Huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,G PLAY MINI,Batterie,39.9,2026-04-05T13:30:19+00:00,True,0.5,g play mini,g play mini,battery,battery,1.0,1.0,39.9,59.9,False,1.3,0.65,g play mini,battery
Huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,G PLAY MINI,Appareil photo avant,49.9,2026-04-05T13:30:19+00:00,True,0.5,g play mini,g play mini,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,g play mini,appareil photo avant
Huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,G PLAY MINI,Caméra Arriére,89.9,2026-04-05T13:30:19+00:00,False,0.5,g play mini,g play mini,camera,camera,1.0,1.0,89.9,59.9,True,1.3,0.0,g play mini,camera
Huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,G PLAY MINI,Diagnostique,19.9,2026-04-05T13:30:19+00:00,False,0.5,g play mini,g play mini,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,g play mini,diagnostique
Huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,G PLAY MINI,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:30:19+00:00,False,0.5,g play mini,g play mini,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,g play mini,désoxydation galaxy a8 2018
Huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,G PLAY MINI,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:30:19+00:00,False,0.5,g play mini,g play mini,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,g play mini,mise à jour logiciel lumia 535
Huawei,https://save.co/reparation/huawei/honor-10?shop=DT060,HONOR 10,Module Afficheur,109.9,2026-04-05T13:30:31+00:00,False,0.5,honor 10,honor 10,module afficheur,module afficheur,1.0,1.0,109.9,59.9,True,1.3,0.0,honor 10,module afficheur
Huawei,https://save.co/reparation/huawei/honor-10?shop=DT060,HONOR 10,Batterie,49.9,2026-04-05T13:30:31+00:00,True,0.5,honor 10,honor 10,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 10,battery
Huawei,https://save.co/reparation/huawei/honor-10?shop=DT060,HONOR 10,Batterie,49.9,2026-04-05T13:30:31+00:00,True,0.5,honor 10,honor 10,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 10,battery
Huawei,https://save.co/reparation/huawei/honor-10?shop=DT060,HONOR 10,Carte Secondaire,69.9,2026-04-05T13:30:31+00:00,False,0.5,honor 10,honor 10,carte secondaire,carte secondaire,1.0,1.0,69.9,59.9,False,1.3,0.65,honor 10,carte secondaire
Huawei,https://save.co/reparation/huawei/honor-10?shop=DT060,HONOR 10,Appareil photo arrière,49.9,2026-04-05T13:30:31+00:00,True,0.5,honor 10,honor 10,appareil photo arrière,appareil photo arrire,1.0,0.9767441860465116,49.9,59.9,False,1.2883720930232558,0.6441860465116279,honor 10,appareil photo arrière
Huawei,https://save.co/reparation/huawei/honor-10-lite?shop=DT060,HONOR 10 LITE,Module Afficheur,119.9,2026-04-05T13:30:38+00:00,False,0.5,honor 10 lite,honor 10 lite,module afficheur,module afficheur,1.0,1.0,119.9,59.9,True,1.3,0.0,honor 10 lite,module afficheur
Huawei,https://save.co/reparation/huawei/honor-20-lite?shop=DT060,HONOR 20 LITE,Module Afficheur,99.9,2026-04-05T13:30:41+00:00,False,0.5,honor 20 lite,honor 20 lite,module afficheur,module afficheur,1.0,1.0,99.9,59.9,True,1.3,0.0,honor 20 lite,module afficheur
Huawei,https://save.co/reparation/huawei/honor-20-lite?shop=DT060,HONOR 20 LITE,Batterie,49.9,2026-04-05T13:30:41+00:00,True,0.5,honor 20 lite,honor 20 lite,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 20 lite,battery
Huawei,https://save.co/reparation/huawei/honor-20-lite?shop=DT060,HONOR 20 LITE,Lentille Appareil Photo,79.9,2026-04-05T13:30:41+00:00,True,0.5,honor 20 lite,honor 20 lite,lentille appareil photo,lentille appareil photo,1.0,1.0,79.9,59.9,False,1.3,0.65,honor 20 lite,lentille appareil photo
Huawei,https://save.co/reparation/huawei/honor-20-lite?shop=DT060,HONOR 20 LITE,Lentille Appareil Photo,49.9,2026-04-05T13:30:41+00:00,True,0.5,honor 20 lite,honor 20 lite,lentille appareil photo,lentille appareil photo,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 20 lite,lentille appareil photo
Huawei,https://save.co/reparation/huawei/honor-20-pro?shop=DT060,HONOR 20 PRO,Module Afficheur,159.9,2026-04-05T13:30:47+00:00,False,0.5,honor 20 pro,honor 20 pro,module afficheur,module afficheur,1.0,1.0,159.9,59.9,True,1.3,0.0,honor 20 pro,module afficheur
Huawei,https://save.co/reparation/huawei/honor-20-pro?shop=DT060,HONOR 20 PRO,Batterie,59.9,2026-04-05T13:30:47+00:00,True,0.5,honor 20 pro,honor 20 pro,battery,battery,1.0,1.0,59.9,59.9,False,1.3,0.65,honor 20 pro,battery
Huawei,https://save.co/reparation/huawei/honor-8?shop=DT060,HONOR 8,Module Afficheur,89.9,2026-04-05T13:30:51+00:00,False,0.5,honor 8,honor 8,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,honor 8,module afficheur
Huawei,https://save.co/reparation/huawei/honor-8?shop=DT060,HONOR 8,Batterie,49.9,2026-04-05T13:30:51+00:00,True,0.5,honor 8,honor 8,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 8,battery
Huawei,https://save.co/reparation/huawei/honor-8?shop=DT060,HONOR 8,Carte Secondaire,9.9,2026-04-05T13:30:51+00:00,False,0.5,honor 8,honor 8,carte secondaire,carte secondaire,1.0,1.0,9.9,59.9,True,1.3,0.0,honor 8,carte secondaire
Huawei,https://save.co/reparation/huawei/honor-8?shop=DT060,HONOR 8,Haut parleur,29.9,2026-04-05T13:30:51+00:00,True,0.5,honor 8,honor 8,haut parleur,haut parleur,1.0,1.0,29.9,59.9,True,1.3,0.0,honor 8,haut parleur
Huawei,https://save.co/reparation/huawei/honor-8?shop=DT060,HONOR 8,Appareil photo arrière,49.9,2026-04-05T13:30:51+00:00,True,0.5,honor 8,honor 8,appareil photo arrière,appareil photo arrire,1.0,0.9767441860465116,49.9,59.9,False,1.2883720930232558,0.6441860465116279,honor 8,appareil photo arrière
Huawei,https://save.co/reparation/huawei/honor-8-lite?shop=DT060,HONOR 8 LITE,Module Afficheur,89.9,2026-04-05T13:30:59+00:00,False,0.5,honor 8 lite,honor 8 lite,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,honor 8 lite,module afficheur
Huawei,https://save.co/reparation/huawei/honor-8-pro?shop=DT060,HONOR 8 PRO,Module Afficheur,89.9,2026-04-05T13:31:03+00:00,False,0.5,honor 8 pro,honor 8 pro,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,honor 8 pro,module afficheur
Huawei,https://save.co/reparation/huawei/honor-8-pro?shop=DT060,HONOR 8 PRO,Batterie,49.9,2026-04-05T13:31:03+00:00,True,0.5,honor 8 pro,honor 8 pro,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 8 pro,battery
Huawei,https://save.co/reparation/huawei/honor-8-pro?shop=DT060,HONOR 8 PRO,Carte Secondaire,49.9,2026-04-05T13:31:03+00:00,False,0.5,honor 8 pro,honor 8 pro,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 8 pro,carte secondaire
Huawei,https://save.co/reparation/huawei/honor-8a?shop=DT060,HONOR 8A,Module Afficheur,89.9,2026-04-05T13:31:07+00:00,False,0.5,honor 8a,honor 8a,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,honor 8a,module afficheur
Huawei,https://save.co/reparation/huawei/honor-8a?shop=DT060,HONOR 8A,Batterie,49.9,2026-04-05T13:31:07+00:00,True,0.5,honor 8a,honor 8a,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 8a,battery
Huawei,https://save.co/reparation/huawei/honor-8x?shop=DT060,HONOR 8X,Module Afficheur,119.9,2026-04-05T13:31:12+00:00,False,0.5,honor 8x,honor 8x,module afficheur,module afficheur,1.0,1.0,119.9,59.9,True,1.3,0.0,honor 8x,module afficheur
Huawei,https://save.co/reparation/huawei/honor-8x?shop=DT060,HONOR 8X,Batterie,49.9,2026-04-05T13:31:12+00:00,True,0.5,honor 8x,honor 8x,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 8x,battery
Huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,HONOR 9,Module Afficheur,129.9,2026-04-05T13:31:17+00:00,False,0.5,honor 9,honor 9,module afficheur,module afficheur,1.0,1.0,129.9,59.9,True,1.3,0.0,honor 9,module afficheur
Huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,HONOR 9,Batterie,49.9,2026-04-05T13:31:17+00:00,True,0.5,honor 9,honor 9,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 9,battery
Huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,HONOR 9,Batterie,49.9,2026-04-05T13:31:17+00:00,True,0.5,honor 9,honor 9,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 9,battery
Huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,HONOR 9,Carte Secondaire,49.9,2026-04-05T13:31:17+00:00,False,0.5,honor 9,honor 9,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 9,carte secondaire
Huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,HONOR 9,Haut parleur,29.9,2026-04-05T13:31:17+00:00,True,0.5,honor 9,honor 9,haut parleur,haut parleur,1.0,1.0,29.9,59.9,True,1.3,0.0,honor 9,haut parleur
Huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,HONOR 9,Appareil photo arrière,49.9,2026-04-05T13:31:17+00:00,True,0.5,honor 9,honor 9,appareil photo arrière,appareil photo arrire,1.0,0.9767441860465116,49.9,59.9,False,1.2883720930232558,0.6441860465116279,honor 9,appareil photo arrière
Huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,HONOR 9,Remplacement Camera Avant P Smart,49.9,2026-04-05T13:31:17+00:00,False,0.5,honor 9,honor 9,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 9,camera
Huawei,https://save.co/reparation/huawei/honor-9-lite?shop=DT060,HONOR 9 LITE,Module Afficheur,89.9,2026-04-05T13:31:27+00:00,False,0.5,honor 9 lite,honor 9 lite,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,honor 9 lite,module afficheur
Huawei,https://save.co/reparation/huawei/honor-9-lite?shop=DT060,HONOR 9 LITE,Batterie,49.9,2026-04-05T13:31:27+00:00,True,0.5,honor 9 lite,honor 9 lite,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 9 lite,battery
Huawei,https://save.co/reparation/huawei/honor-9-lite?shop=DT060,HONOR 9 LITE,Carte Secondaire,49.9,2026-04-05T13:31:27+00:00,False,0.5,honor 9 lite,honor 9 lite,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,honor 9 lite,carte secondaire
Huawei,https://save.co/reparation/huawei/honor-9x?shop=DT060,HONOR 9X,Module Afficheur,139.9,2026-04-05T13:31:33+00:00,False,0.5,honor 9x,honor 9x,module afficheur,module afficheur,1.0,1.0,139.9,59.9,True,1.3,0.0,honor 9x,module afficheur
Huawei,https://save.co/reparation/huawei/honor-play?shop=DT060,HONOR PLAY,Module Afficheur,119.9,2026-04-05T13:31:36+00:00,False,0.5,honor play,honor play,module afficheur,module afficheur,1.0,1.0,119.9,59.9,True,1.3,0.0,honor play,module afficheur
Huawei,https://save.co/reparation/huawei/honor-play?shop=DT060,HONOR PLAY,Batterie,49.9,2026-04-05T13:31:36+00:00,True,0.5,honor play,honor play,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor play,battery
Huawei,https://save.co/reparation/huawei/honor-v10?shop=DT060,HONOR V10,Batterie,49.9,2026-04-05T13:31:40+00:00,True,0.5,honor v10,honor v10,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor v10,battery
Huawei,https://save.co/reparation/huawei/honor-view-20?shop=DT060,HONOR VIEW 20,Module Afficheur,129.9,2026-04-05T13:31:42+00:00,False,0.5,honor view 20,honor view 20,module afficheur,module afficheur,1.0,1.0,129.9,59.9,True,1.3,0.0,honor view 20,module afficheur
Huawei,https://save.co/reparation/huawei/honor-view-20?shop=DT060,HONOR VIEW 20,Batterie,49.9,2026-04-05T13:31:42+00:00,True,0.5,honor view 20,honor view 20,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,honor view 20,battery
Huawei,https://save.co/reparation/huawei/honor-view-20?shop=DT060,HONOR VIEW 20,Carte Secondaire,49.9,2026-04-05T13:31:42+00:00,False,0.5,honor view 20,honor view 20,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,honor view 20,carte secondaire
