brand,brand_url,model,repair_type,price,timestamp,repair_type_matched
Sony,https://save.co/reparation/sony/xperia-z1?shop=DT060,XPERIA Z1,Batterie,59.9,2026-04-05T13:37:43+00:00,True
Sony,https://save.co/reparation/sony/xperia-z1?shop=DT060,XPERIA Z1,Remplacement Camera Arriere Xperia Z1,79.9,2026-04-05T13:37:43+00:00,False
Sony,https://save.co/reparation/sony/xperia-z1?shop=DT060,XPERIA Z1,Caméra Frontale,49.9,2026-04-05T13:37:43+00:00,False
Sony,https://save.co/reparation/sony/xperia-z1?shop=DT060,XPERIA Z1,Diagnostique,19.9,2026-04-05T13:37:43+00:00,False
Sony,https://save.co/reparation/sony/xperia-z1?shop=DT060,XPERIA Z1,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:37:43+00:00,False
Sony,https://save.co/reparation/sony/xperia-z1?shop=DT060,XPERIA Z1,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:37:43+00:00,False
Sony,https://save.co/reparation/sony/xperia-z1-compact?shop=DT060,XPERIA Z1 COMPACT,Remplacement Ecran Xperia Z1 Compact,109.9,2026-04-05T13:37:53+00:00,False
Sony,https://save.co/reparation/sony/xperia-z1-compact?shop=DT060,XPERIA Z1 COMPACT,Batterie,69.9,2026-04-05T13:37:53+00:00,True
Sony,https://save.co/reparation/sony/xperia-z1-compact?shop=DT060,XPERIA Z1 COMPACT,Batterie,79.9,2026-04-05T13:37:53+00:00,True
Sony,https://save.co/reparation/sony/xperia-z1-compact?shop=DT060,XPERIA Z1 COMPACT,Caméra Frontale,49.9,2026-04-05T13:37:53+00:00,False
Sony,https://save.co/reparation/sony/xperia-z1-compact?shop=DT060,XPERIA Z1 COMPACT,Caméra Arriére,49.9,2026-04-05T13:37:53+00:00,False
Sony,https://save.co/reparation/sony/xperia-z1-compact?shop=DT060,XPERIA Z1 COMPACT,Diagnostique,19.9,2026-04-05T13:37:53+00:00,False
Sony,https://save.co/reparation/sony/xperia-z1-compact?shop=DT060,XPERIA Z1 COMPACT,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:37:53+00:00,False
Sony,https://save.co/reparation/sony/xperia-z1-compact?shop=DT060,XPERIA Z1 COMPACT,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:37:53+00:00,False
Sony,https://save.co/reparation/sony/xperia-z2?shop=DT060,XPERIA Z2,Remplacement Ecran Xperia Z2,139.9,2026-04-05T13:38:04+00:00,False
Sony,https://save.co/reparation/sony/xperia-z2?shop=DT060,XPERIA Z2,Batterie,59.9,2026-04-05T13:38:04+00:00,True
Sony,https://save.co/reparation/sony/xperia-z2?shop=DT060,XPERIA Z2,Batterie,59.9,2026-04-05T13:38:04+00:00,True
Sony,https://save.co/reparation/sony/xperia-z2?shop=DT060,XPERIA Z2,Remplacement Camera Arriere Xperia Z1,79.9,2026-04-05T13:38:04+00:00,False
Sony,https://save.co/reparation/sony/xperia-z2?shop=DT060,XPERIA Z2,Caméra Frontale,49.9,2026-04-05T13:38:04+00:00,False
Sony,https://save.co/reparation/sony/xperia-z2?shop=DT060,XPERIA Z2,Diagnostique,19.9,2026-04-05T13:38:04+00:00,False
Sony,https://save.co/reparation/sony/xperia-z2?shop=DT060,XPERIA Z2,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:38:04+00:00,False
Sony,https://save.co/reparation/sony/xperia-z2?shop=DT060,XPERIA Z2,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:38:04+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3?shop=DT060,XPERIA Z3,Remplacement Ecran Xperia Z3 Noir,159.9,2026-04-05T13:38:14+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3?shop=DT060,XPERIA Z3,Batterie,59.9,2026-04-05T13:38:14+00:00,True
Sony,https://save.co/reparation/sony/xperia-z3?shop=DT060,XPERIA Z3,Batterie,59.9,2026-04-05T13:38:14+00:00,True
Sony,https://save.co/reparation/sony/xperia-z3?shop=DT060,XPERIA Z3,Caméra Frontale,49.9,2026-04-05T13:38:14+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3?shop=DT060,XPERIA Z3,Caméra Arriére,49.9,2026-04-05T13:38:14+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3?shop=DT060,XPERIA Z3,Diagnostique,19.9,2026-04-05T13:38:14+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3?shop=DT060,XPERIA Z3,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:38:14+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3?shop=DT060,XPERIA Z3,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:38:14+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3-compact?shop=DT060,XPERIA Z3 COMPACT,Remplacement Ecran Xperia Z3 Compact Noir,139.9,2026-04-05T13:38:25+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3-compact?shop=DT060,XPERIA Z3 COMPACT,Batterie,59.9,2026-04-05T13:38:25+00:00,True
Sony,https://save.co/reparation/sony/xperia-z3-compact?shop=DT060,XPERIA Z3 COMPACT,Batterie,59.9,2026-04-05T13:38:25+00:00,True
Sony,https://save.co/reparation/sony/xperia-z3-compact?shop=DT060,XPERIA Z3 COMPACT,Remplacement Camera Avant Xperia Z3 Compact,79.9,2026-04-05T13:38:25+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3-compact?shop=DT060,XPERIA Z3 COMPACT,Caméra Arriére,49.9,2026-04-05T13:38:25+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3-compact?shop=DT060,XPERIA Z3 COMPACT,Diagnostique,19.9,2026-04-05T13:38:25+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3-compact?shop=DT060,XPERIA Z3 COMPACT,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:38:25+00:00,False
Sony,https://save.co/reparation/sony/xperia-z3-compact?shop=DT060,XPERIA Z3 COMPACT,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:38:25+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5?shop=DT060,XPERIA Z5,Remplacement Ecran Xperia Z5,169.9,2026-04-05T13:38:36+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5?shop=DT060,XPERIA Z5,Batterie,69.9,2026-04-05T13:38:36+00:00,True
Sony,https://save.co/reparation/sony/xperia-z5?shop=DT060,XPERIA Z5,Batterie,79.9,2026-04-05T13:38:36+00:00,True
Sony,https://save.co/reparation/sony/xperia-z5?shop=DT060,XPERIA Z5,Carte Secondaire,49.9,2026-04-05T13:38:36+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5?shop=DT060,XPERIA Z5,Caméra Arriére,69.9,2026-04-05T13:38:36+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5?shop=DT060,XPERIA Z5,Caméra Frontale,49.9,2026-04-05T13:38:36+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5?shop=DT060,XPERIA Z5,Diagnostique,19.9,2026-04-05T13:38:36+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5?shop=DT060,XPERIA Z5,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:38:36+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5?shop=DT060,XPERIA Z5,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:38:36+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-compact?shop=DT060,XPERIA Z5 COMPACT,Remplacement Ecran Xperia Z5 Compact,159.9,2026-04-05T13:38:48+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-compact?shop=DT060,XPERIA Z5 COMPACT,Batterie,69.9,2026-04-05T13:38:48+00:00,True
Sony,https://save.co/reparation/sony/xperia-z5-compact?shop=DT060,XPERIA Z5 COMPACT,Batterie,79.9,2026-04-05T13:38:48+00:00,True
Sony,https://save.co/reparation/sony/xperia-z5-compact?shop=DT060,XPERIA Z5 COMPACT,Carte Secondaire,49.9,2026-04-05T13:38:48+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-compact?shop=DT060,XPERIA Z5 COMPACT,Caméra Frontale,49.9,2026-04-05T13:38:48+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-compact?shop=DT060,XPERIA Z5 COMPACT,Caméra Arriére,49.9,2026-04-05T13:38:48+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-compact?shop=DT060,XPERIA Z5 COMPACT,Diagnostique,19.9,2026-04-05T13:38:48+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-compact?shop=DT060,XPERIA Z5 COMPACT,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:38:48+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-compact?shop=DT060,XPERIA Z5 COMPACT,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:38:48+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-dual?shop=DT060,XPERIA Z5 DUAL,Remplacement Ecran Xperia Z5 Dual,259.9,2026-04-05T13:38:58+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-dual?shop=DT060,XPERIA Z5 DUAL,Batterie,69.9,2026-04-05T13:38:58+00:00,True
Sony,https://save.co/reparation/sony/xperia-z5-dual?shop=DT060,XPERIA Z5 DUAL,Carte Secondaire,49.9,2026-04-05T13:38:58+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-dual?shop=DT060,XPERIA Z5 DUAL,Caméra Arriére,69.9,2026-04-05T13:38:58+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-dual?shop=DT060,XPERIA Z5 DUAL,Caméra Frontale,49.9,2026-04-05T13:38:58+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-dual?shop=DT060,XPERIA Z5 DUAL,Diagnostique,19.9,2026-04-05T13:38:58+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-dual?shop=DT060,XPERIA Z5 DUAL,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:38:58+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-dual?shop=DT060,XPERIA Z5 DUAL,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:38:58+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-premium?shop=DT060,XPERIA Z5 PREMIUM,Remplacement Ecran Xperia Z5 Premium,249.89999999999998,2026-04-05T13:39:08+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-premium?shop=DT060,XPERIA Z5 PREMIUM,Batterie,49.9,2026-04-05T13:39:08+00:00,True
Sony,https://save.co/reparation/sony/xperia-z5-premium?shop=DT060,XPERIA Z5 PREMIUM,Batterie,79.9,2026-04-05T13:39:08+00:00,True
Sony,https://save.co/reparation/sony/xperia-z5-premium?shop=DT060,XPERIA Z5 PREMIUM,Caméra Arriére,69.9,2026-04-05T13:39:08+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-premium?shop=DT060,XPERIA Z5 PREMIUM,Carte Secondaire,39.9,2026-04-05T13:39:08+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-premium?shop=DT060,XPERIA Z5 PREMIUM,Caméra Frontale,49.9,2026-04-05T13:39:08+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-premium?shop=DT060,XPERIA Z5 PREMIUM,Diagnostique,19.9,2026-04-05T13:39:08+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-premium?shop=DT060,XPERIA Z5 PREMIUM,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:39:08+00:00,False
Sony,https://save.co/reparation/sony/xperia-z5-premium?shop=DT060,XPERIA Z5 PREMIUM,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:39:08+00:00,False
Wiko,https://save.co/reparation/wiko/barry?shop=DT060,BARRY,Remplacement Ecran Barry,89.9,2026-04-05T13:39:19+00:00,False
Wiko,https://save.co/reparation/wiko/barry?shop=DT060,BARRY,Diagnostique,19.9,2026-04-05T13:39:19+00:00,False
Wiko,https://save.co/reparation/wiko/barry?shop=DT060,BARRY,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:39:19+00:00,False
Wiko,https://save.co/reparation/wiko/barry?shop=DT060,BARRY,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:39:19+00:00,False
Wiko,https://save.co/reparation/wiko/birdy?shop=DT060,BIRDY,Remplacement Ecran Birdy,59.900000000000006,2026-04-05T13:39:25+00:00,False
Wiko,https://save.co/reparation/wiko/birdy?shop=DT060,BIRDY,Diagnostique,19.9,2026-04-05T13:39:25+00:00,False
Wiko,https://save.co/reparation/wiko/birdy?shop=DT060,BIRDY,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:39:25+00:00,False
Wiko,https://save.co/reparation/wiko/birdy?shop=DT060,BIRDY,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:39:25+00:00,False
Wiko,https://save.co/reparation/wiko/bloom?shop=DT060,BLOOM,Remplacement Ecran Bloom,79.9,2026-04-05T13:39:30+00:00,False
Wiko,https://save.co/reparation/wiko/bloom?shop=DT060,BLOOM,Diagnostique,19.9,2026-04-05T13:39:30+00:00,False
Wiko,https://save.co/reparation/wiko/bloom?shop=DT060,BLOOM,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:39:30+00:00,False
Wiko,https://save.co/reparation/wiko/bloom?shop=DT060,BLOOM,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:39:30+00:00,False
Wiko,https://save.co/reparation/wiko/cink-peax-2?shop=DT060,CINK PEAX 2,Remplacement Ecran Cink Peax 2,79.9,2026-04-05T13:39:36+00:00,False
Wiko,https://save.co/reparation/wiko/cink-peax-2?shop=DT060,CINK PEAX 2,Diagnostique,19.9,2026-04-05T13:39:36+00:00,False
Wiko,https://save.co/reparation/wiko/cink-peax-2?shop=DT060,CINK PEAX 2,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:39:36+00:00,False
Wiko,https://save.co/reparation/wiko/cink-peax-2?shop=DT060,CINK PEAX 2,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:39:36+00:00,False
Wiko,https://save.co/reparation/wiko/darknight?shop=DT060,DARKNIGHT,Remplacement Ecran Darknight,109.9,2026-04-05T13:39:43+00:00,False
Wiko,https://save.co/reparation/wiko/darknight?shop=DT060,DARKNIGHT,Diagnostique,19.9,2026-04-05T13:39:43+00:00,False
Wiko,https://save.co/reparation/wiko/darknight?shop=DT060,DARKNIGHT,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:39:43+00:00,False
Wiko,https://save.co/reparation/wiko/darknight?shop=DT060,DARKNIGHT,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:39:43+00:00,False
Wiko,https://save.co/reparation/wiko/darkside?shop=DT060,DARKSIDE,Remplacement Ecran Darkside,109.9,2026-04-05T13:39:51+00:00,False
Wiko,https://save.co/reparation/wiko/darkside?shop=DT060,DARKSIDE,Diagnostique,19.9,2026-04-05T13:39:51+00:00,False
Wiko,https://save.co/reparation/wiko/darkside?shop=DT060,DARKSIDE,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:39:51+00:00,False
Wiko,https://save.co/reparation/wiko/darkside?shop=DT060,DARKSIDE,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:39:51+00:00,False
Wiko,https://save.co/reparation/wiko/getaway?shop=DT060,GETAWAY,Remplacement Ecran Getaway,109.9,2026-04-05T13:39:57+00:00,False
Wiko,https://save.co/reparation/wiko/getaway?shop=DT060,GETAWAY,Diagnostique,19.9,2026-04-05T13:39:57+00:00,False
Wiko,https://save.co/reparation/wiko/getaway?shop=DT060,GETAWAY,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:39:57+00:00,False
Wiko,https://save.co/reparation/wiko/getaway?shop=DT060,GETAWAY,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:39:57+00:00,False
Wiko,https://save.co/reparation/wiko/lenny?shop=DT060,LENNY,Remplacement Ecran Lenny,39.9,2026-04-05T13:40:11+00:00,False
Wiko,https://save.co/reparation/wiko/lenny?shop=DT060,LENNY,Diagnostique,19.9,2026-04-05T13:40:11+00:00,False
Wiko,https://save.co/reparation/wiko/lenny?shop=DT060,LENNY,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:40:11+00:00,False
Wiko,https://save.co/reparation/wiko/lenny?shop=DT060,LENNY,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:40:11+00:00,False
Wiko,https://save.co/reparation/wiko/lenny-5?shop=DT060,LENNY 5,Module Afficheur,79.9,2026-04-05T13:40:18+00:00,False
Wiko,https://save.co/reparation/wiko/lenny-5?shop=DT060,LENNY 5,Diagnostique,19.9,2026-04-05T13:40:18+00:00,False
Wiko,https://save.co/reparation/wiko/lenny-5?shop=DT060,LENNY 5,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:40:18+00:00,False
Wiko,https://save.co/reparation/wiko/lenny-5?shop=DT060,LENNY 5,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:40:18+00:00,False
Wiko,https://save.co/reparation/wiko/rainbow-4g?shop=DT060,RAINBOW 4G,Antenne réseau,59.900000000000006,2026-04-05T13:40:24+00:00,True
Wiko,https://save.co/reparation/wiko/rainbow-4g?shop=DT060,RAINBOW 4G,Batterie,69.9,2026-04-05T13:40:24+00:00,True
Wiko,https://save.co/reparation/wiko/rainbow-4g?shop=DT060,RAINBOW 4G,Diagnostique,19.9,2026-04-05T13:40:24+00:00,False
Wiko,https://save.co/reparation/wiko/rainbow-4g?shop=DT060,RAINBOW 4G,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:40:24+00:00,False
Wiko,https://save.co/reparation/wiko/rainbow-4g?shop=DT060,RAINBOW 4G,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:40:24+00:00,False
Wiko,https://save.co/reparation/wiko/stairway?shop=DT060,STAIRWAY,Remplacement Ecran Stairway,79.9,2026-04-05T13:40:31+00:00,False
Wiko,https://save.co/reparation/wiko/stairway?shop=DT060,STAIRWAY,Diagnostique,19.9,2026-04-05T13:40:31+00:00,False
Wiko,https://save.co/reparation/wiko/stairway?shop=DT060,STAIRWAY,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:40:31+00:00,False
Wiko,https://save.co/reparation/wiko/stairway?shop=DT060,STAIRWAY,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:40:31+00:00,False
Wiko,https://save.co/reparation/wiko/sunset?shop=DT060,SUNSET,Remplacement Ecran Sunset,39.9,2026-04-05T13:40:36+00:00,False
Wiko,https://save.co/reparation/wiko/sunset?shop=DT060,SUNSET,Diagnostique,19.9,2026-04-05T13:40:36+00:00,False
Wiko,https://save.co/reparation/wiko/sunset?shop=DT060,SUNSET,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:40:36+00:00,False
Wiko,https://save.co/reparation/wiko/sunset?shop=DT060,SUNSET,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:40:36+00:00,False
Wiko,https://save.co/reparation/wiko/tommy-3?shop=DT060,TOMMY 3,Module Afficheur,69.9,2026-04-05T13:40:44+00:00,False
Wiko,https://save.co/reparation/wiko/tommy-3?shop=DT060,TOMMY 3,Batterie,49.9,2026-04-05T13:40:44+00:00,True
Wiko,https://save.co/reparation/wiko/tommy-3?shop=DT060,TOMMY 3,Diagnostique,19.9,2026-04-05T13:40:44+00:00,False
Wiko,https://save.co/reparation/wiko/tommy-3?shop=DT060,TOMMY 3,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:40:44+00:00,False
Wiko,https://save.co/reparation/wiko/tommy-3?shop=DT060,TOMMY 3,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:40:44+00:00,False
Wiko,https://save.co/reparation/wiko/view-2?shop=DT060,VIEW 2,Batterie,69.9,2026-04-05T13:40:51+00:00,True
Wiko,https://save.co/reparation/wiko/view-2?shop=DT060,VIEW 2,Diagnostique,19.9,2026-04-05T13:40:51+00:00,False
Wiko,https://save.co/reparation/wiko/view-2?shop=DT060,VIEW 2,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:40:51+00:00,False
Wiko,https://save.co/reparation/wiko/view-2?shop=DT060,VIEW 2,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:40:51+00:00,False
Wiko,https://save.co/reparation/wiko/view-2-go?shop=DT060,VIEW 2 GO,Module Afficheur,89.9,2026-04-05T13:40:57+00:00,False
Wiko,https://save.co/reparation/wiko/view-2-go?shop=DT060,VIEW 2 GO,Batterie,49.9,2026-04-05T13:40:57+00:00,True
Wiko,https://save.co/reparation/wiko/view-2-go?shop=DT060,VIEW 2 GO,Diagnostique,19.9,2026-04-05T13:40:57+00:00,False
Wiko,https://save.co/reparation/wiko/view-2-go?shop=DT060,VIEW 2 GO,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:40:57+00:00,False
Wiko,https://save.co/reparation/wiko/view-2-go?shop=DT060,VIEW 2 GO,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:40:57+00:00,False
Wiko,https://save.co/reparation/wiko/view-2-plus?shop=DT060,VIEW 2 PLUS,Module Afficheur,89.9,2026-04-05T13:41:05+00:00,False
Wiko,https://save.co/reparation/wiko/view-2-plus?shop=DT060,VIEW 2 PLUS,Batterie,49.9,2026-04-05T13:41:05+00:00,True
Wiko,https://save.co/reparation/wiko/view-2-plus?shop=DT060,VIEW 2 PLUS,Diagnostique,19.9,2026-04-05T13:41:05+00:00,False
Wiko,https://save.co/reparation/wiko/view-2-plus?shop=DT060,VIEW 2 PLUS,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:41:05+00:00,False
Wiko,https://save.co/reparation/wiko/view-2-plus?shop=DT060,VIEW 2 PLUS,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:41:05+00:00,False
Wiko,https://save.co/reparation/wiko/view-4?shop=DT060,VIEW 4,Module Afficheur,79.9,2026-04-05T13:41:12+00:00,False
Wiko,https://save.co/reparation/wiko/view-4?shop=DT060,VIEW 4,Batterie,49.9,2026-04-05T13:41:12+00:00,True
Wiko,https://save.co/reparation/wiko/view-4?shop=DT060,VIEW 4,Façade arrière,39.9,2026-04-05T13:41:12+00:00,True
Wiko,https://save.co/reparation/wiko/view-4?shop=DT060,VIEW 4,Diagnostique,19.9,2026-04-05T13:41:12+00:00,False
Wiko,https://save.co/reparation/wiko/view-4?shop=DT060,VIEW 4,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:41:12+00:00,False
Wiko,https://save.co/reparation/wiko/view-4?shop=DT060,VIEW 4,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:41:12+00:00,False
Wiko,https://save.co/reparation/wiko/view4-lite?shop=DT060,VIEW4 LITE,Module Afficheur,79.9,2026-04-05T13:41:20+00:00,False
Wiko,https://save.co/reparation/wiko/view4-lite?shop=DT060,VIEW4 LITE,Batterie,49.9,2026-04-05T13:41:20+00:00,True
Wiko,https://save.co/reparation/wiko/view4-lite?shop=DT060,VIEW4 LITE,Façade arrière,39.9,2026-04-05T13:41:20+00:00,True
Wiko,https://save.co/reparation/wiko/view4-lite?shop=DT060,VIEW4 LITE,Diagnostique,19.9,2026-04-05T13:41:20+00:00,False
Wiko,https://save.co/reparation/wiko/view4-lite?shop=DT060,VIEW4 LITE,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:41:20+00:00,False
Wiko,https://save.co/reparation/wiko/view4-lite?shop=DT060,VIEW4 LITE,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:41:20+00:00,False
Wiko,https://save.co/reparation/wiko/view-5?shop=DT060,VIEW 5,Module Afficheur,109.9,2026-04-05T13:41:28+00:00,False
Wiko,https://save.co/reparation/wiko/view-5?shop=DT060,VIEW 5,Façade arrière,39.9,2026-04-05T13:41:28+00:00,True
Wiko,https://save.co/reparation/wiko/view-5?shop=DT060,VIEW 5,Diagnostique,19.9,2026-04-05T13:41:28+00:00,False
Wiko,https://save.co/reparation/wiko/view-5?shop=DT060,VIEW 5,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:41:28+00:00,False
Wiko,https://save.co/reparation/wiko/view-5?shop=DT060,VIEW 5,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:41:28+00:00,False
Wiko,https://save.co/reparation/wiko/view-5-plus?shop=DT060,VIEW 5 PLUS,Module Afficheur,109.9,2026-04-05T13:41:35+00:00,False
Wiko,https://save.co/reparation/wiko/view-5-plus?shop=DT060,VIEW 5 PLUS,Façade arrière,39.9,2026-04-05T13:41:35+00:00,True
Wiko,https://save.co/reparation/wiko/view-5-plus?shop=DT060,VIEW 5 PLUS,Diagnostique,19.9,2026-04-05T13:41:35+00:00,False
Wiko,https://save.co/reparation/wiko/view-5-plus?shop=DT060,VIEW 5 PLUS,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:41:35+00:00,False
Wiko,https://save.co/reparation/wiko/view-5-plus?shop=DT060,VIEW 5 PLUS,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:41:35+00:00,False
Wiko,https://save.co/reparation/wiko/view-max?shop=DT060,VIEW MAX,Batterie,49.9,2026-04-05T13:41:42+00:00,True
Wiko,https://save.co/reparation/wiko/view-max?shop=DT060,VIEW MAX,Diagnostique,19.9,2026-04-05T13:41:42+00:00,False
Wiko,https://save.co/reparation/wiko/view-max?shop=DT060,VIEW MAX,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:41:42+00:00,False
Wiko,https://save.co/reparation/wiko/view-max?shop=DT060,VIEW MAX,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:41:42+00:00,False
Wiko,https://save.co/reparation/wiko/view3?shop=DT060,VIEW3,Module Afficheur,79.9,2026-04-05T13:41:48+00:00,False
Wiko,https://save.co/reparation/wiko/view3?shop=DT060,VIEW3,Batterie,49.9,2026-04-05T13:41:48+00:00,True
Wiko,https://save.co/reparation/wiko/view3?shop=DT060,VIEW3,Diagnostique,19.9,2026-04-05T13:41:48+00:00,False
Wiko,https://save.co/reparation/wiko/view3?shop=DT060,VIEW3,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:41:48+00:00,False
Wiko,https://save.co/reparation/wiko/view3?shop=DT060,VIEW3,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:41:48+00:00,False
Wiko,https://save.co/reparation/wiko/view3-lite?shop=DT060,VIEW3 LITE,Module Afficheur,79.9,2026-04-05T13:41:56+00:00,False
Wiko,https://save.co/reparation/wiko/view3-lite?shop=DT060,VIEW3 LITE,Batterie,49.9,2026-04-05T13:41:56+00:00,True
Wiko,https://save.co/reparation/wiko/view3-lite?shop=DT060,VIEW3 LITE,Diagnostique,19.9,2026-04-05T13:41:56+00:00,False
Wiko,https://save.co/reparation/wiko/view3-lite?shop=DT060,VIEW3 LITE,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:41:56+00:00,False
Wiko,https://save.co/reparation/wiko/view3-lite?shop=DT060,VIEW3 LITE,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:41:56+00:00,False
Wiko,https://save.co/reparation/wiko/view3-pro?shop=DT060,VIEW3 PRO,Module Afficheur,79.9,2026-04-05T13:42:04+00:00,False
Wiko,https://save.co/reparation/wiko/view3-pro?shop=DT060,VIEW3 PRO,Batterie,49.9,2026-04-05T13:42:04+00:00,True
Wiko,https://save.co/reparation/wiko/view3-pro?shop=DT060,VIEW3 PRO,Diagnostique,19.9,2026-04-05T13:42:04+00:00,False
Wiko,https://save.co/reparation/wiko/view3-pro?shop=DT060,VIEW3 PRO,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:42:04+00:00,False
Wiko,https://save.co/reparation/wiko/view3-pro?shop=DT060,VIEW3 PRO,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:42:04+00:00,False
