brand,brand_url,model,repair_type,repair_name,price,repair_name_clean,source_score,device_name,device_clean,repair_clean,device_score,repair_score,price_clean,median_price,is_outlier,match_score,final_score,device_standard,repair_standard
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,100.01,remplacement batterie42,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,hublot appareil photo
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Hublot Appareil photo,hublot appareil photo,100.01,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,rparation antenne rseau64,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,14.36,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,14.36,34.74,True,1.2000000000000002,0.0,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,14.36,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,14.36,34.74,True,1.2000000000000002,0.0,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,14.36,rparation appareil photo arrire42,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,14.36,34.74,True,1.2000000000000002,0.0,samsung,hublot appareil photo
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Hublot Appareil photo,hublot appareil photo,14.36,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,14.36,34.74,True,1.2000000000000002,0.0,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,rparation bouton home42,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,rparation connecteur de charge42,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,rparation ecouteur42,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,rparation cran arrire42,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,rparation haut parleur42,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,34.74,rparation hublot appareil photo10,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Hublot Appareil photo,hublot appareil photo,34.74,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,35.91,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,35.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,35.91,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,35.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,35.91,vibreur51,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,35.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Hublot Appareil photo,hublot appareil photo,35.91,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,35.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,19.55,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,19.55,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Hublot Appareil photo,hublot appareil photo,19.55,hublot appareil photo,0.5,samsung,samsung,hublot appareil photo,1.0,1.0,19.55,34.74,False,1.2000000000000002,0.6000000000000001,samsung,hublot appareil photo
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,19.55,rparation cran9,0.5,samsung,samsung,vibreur,1.0,1.0,19.55,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,19.55,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,19.55,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,100.01,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,100.01,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,100.01,remplacement batterie42,0.5,samsung,samsung,vibreur,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,100.01,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,rparation antenne rseau64,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,14.36,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,14.36,34.74,True,1.2000000000000002,0.0,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,14.36,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,14.36,34.74,True,1.2000000000000002,0.0,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,14.36,rparation appareil photo arrire42,0.5,samsung,samsung,vibreur,1.0,1.0,14.36,34.74,True,1.2000000000000002,0.0,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,14.36,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,14.36,34.74,True,1.2000000000000002,0.0,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,rparation bouton home42,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,rparation connecteur de charge42,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,rparation ecouteur42,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,rparation cran arrire42,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,rparation haut parleur42,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,34.74,rparation hublot appareil photo10,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,34.74,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,35.91,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,35.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,35.91,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,35.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,35.91,vibreur51,0.5,samsung,samsung,vibreur,1.0,1.0,35.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2016-marseille,samsung,Vibreur,vibreur,35.91,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,35.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,19.55,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,19.55,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,Vibreur,vibreur,19.55,vibreur,0.5,samsung,samsung,vibreur,1.0,1.0,19.55,34.74,False,1.2000000000000002,0.6000000000000001,samsung,vibreur
Samsung,www.phoneandcbd.com,samsung,other,other,19.55,rparation cran9,0.5,samsung,samsung,other,1.0,1.0,19.55,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2017-marseille,samsung,other,other,19.55,other,0.5,samsung,samsung,other,1.0,1.0,19.55,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,100.01,other,0.5,samsung,samsung,other,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,100.01,other,0.5,samsung,samsung,other,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,100.01,remplacement batterie42,0.5,samsung,samsung,other,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,other
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2017-marseille,samsung,other,other,100.01,other,0.5,samsung,samsung,other,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,rparation appareil photo arrire42,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2017-marseille,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,rparation bouton volume42,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2017-marseille,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,rparation ecouteur42,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2017-marseille,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,rparation cran arrire10,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2017-marseille,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,44.91,other,0.5,samsung,samsung,other,1.0,1.0,44.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,44.91,other,0.5,samsung,samsung,other,1.0,1.0,44.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,44.91,rparation haut parleur42,0.5,samsung,samsung,other,1.0,1.0,44.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2017-marseille,samsung,other,other,44.91,other,0.5,samsung,samsung,other,1.0,1.0,44.91,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,vibreur42,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2017-marseille,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,other,other,34.74,other,0.5,samsung,samsung,other,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,other
Samsung,www.phoneandcbd.com,samsung,Batterie,battery,34.74,rparation cran9,0.5,samsung,samsung,battery,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,battery
Samsung,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-a3-2017-marseille,samsung,Batterie,battery,34.74,batterie,0.5,samsung,samsung,battery,1.0,1.0,34.74,34.74,False,1.2000000000000002,0.6000000000000001,samsung,battery
Samsung,www.phoneandcbd.com,samsung,Batterie,battery,100.01,batterie,0.5,samsung,samsung,battery,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,battery
Samsung,www.phoneandcbd.com,samsung,Batterie,battery,100.01,batterie,0.5,samsung,samsung,battery,1.0,1.0,100.01,34.74,True,1.2000000000000002,0.0,samsung,battery
