brand,model,repair_type,recommended_price,min_price,max_price,average_price,confidence_score,pricing_status,source
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,other,24.45,,,24.45,0.06231269668980865,weak match,www.phoneandcbd.com
samsung,samsung,other,24.45,,,24.45,0.06231269668980865,weak match,www.phoneandcbd.com
samsung,samsung,other,24.45,,,24.45,0.06231269668980865,weak match,www.phoneandcbd.com
samsung,samsung,other,24.45,,,24.45,0.06231269668980865,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,other,34.95,,,34.95,0.08800234833125123,weak match,www.phoneandcbd.com
samsung,samsung,other,34.95,,,34.95,0.08800234833125123,weak match,www.phoneandcbd.com
samsung,samsung,other,34.95,,,34.95,0.08800234833125123,weak match,www.phoneandcbd.com
samsung,samsung,other,34.95,,,34.95,0.08800234833125123,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,other,29.95,,,29.95,0.07632986772432593,weak match,www.phoneandcbd.com
samsung,samsung,other,29.95,,,29.95,0.07632986772432593,weak match,www.phoneandcbd.com
samsung,samsung,other,29.95,,,29.95,0.07632986772432593,weak match,www.phoneandcbd.com
samsung,samsung,other,29.95,,,29.95,0.07632986772432593,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,batterie,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,batterie,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,batterie,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,batterie,239.9,,,239.9,0.0,inconsistent pricing,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,batterie,34.74,,,34.74,0.1093167701863354,weak match,www.phoneandcbd.com
samsung,samsung,batterie,34.74,,,34.74,0.1093167701863354,weak match,www.phoneandcbd.com
samsung,samsung,batterie,34.74,,,34.74,0.1093167701863354,weak match,www.phoneandcbd.com
samsung,samsung,batterie,34.74,,,34.74,0.1093167701863354,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,batterie,24.45,,,24.45,0.07693710509660047,weak match,www.phoneandcbd.com
samsung,samsung,batterie,24.45,,,24.45,0.07693710509660047,weak match,www.phoneandcbd.com
samsung,samsung,batterie,24.45,,,24.45,0.07693710509660047,weak match,www.phoneandcbd.com
samsung,samsung,batterie,24.45,,,24.45,0.07693710509660047,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,batterie,34.95,,,34.95,0.10865596069470815,weak match,www.phoneandcbd.com
samsung,samsung,batterie,34.95,,,34.95,0.10865596069470815,weak match,www.phoneandcbd.com
samsung,samsung,batterie,34.95,,,34.95,0.10865596069470815,weak match,www.phoneandcbd.com
samsung,samsung,batterie,34.95,,,34.95,0.10865596069470815,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,batterie,29.95,,,29.95,0.09424402035350446,weak match,www.phoneandcbd.com
samsung,samsung,batterie,29.95,,,29.95,0.09424402035350446,weak match,www.phoneandcbd.com
samsung,samsung,batterie,29.95,,,29.95,0.09424402035350446,weak match,www.phoneandcbd.com
samsung,samsung,batterie,29.95,,,29.95,0.09424402035350446,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,appareil photo avant,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,appareil photo avant,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,appareil photo avant,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,appareil photo avant,239.9,,,239.9,0.0,inconsistent pricing,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,appareil photo avant,34.74,,,34.74,0.09832775919732442,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,34.74,,,34.74,0.09832775919732442,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,34.74,,,34.74,0.09832775919732442,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,34.74,,,34.74,0.09832775919732442,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,appareil photo avant,24.45,,,24.45,0.06920304295839326,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,24.45,,,24.45,0.06920304295839326,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,24.45,,,24.45,0.06920304295839326,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,24.45,,,24.45,0.06920304295839326,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,appareil photo avant,34.95,,,34.95,0.0977333772332646,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,34.95,,,34.95,0.0977333772332646,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,34.95,,,34.95,0.0977333772332646,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,34.95,,,34.95,0.0977333772332646,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,appareil photo avant,29.95,,,29.95,0.08477018963615043,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,29.95,,,29.95,0.08477018963615043,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,29.95,,,29.95,0.08477018963615043,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,29.95,,,29.95,0.08477018963615043,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,appareil photo avant,44.74,,,44.74,0.07002385614685683,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,nfc,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,nfc,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,nfc,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,nfc,239.9,,,239.9,0.0,inconsistent pricing,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,nfc,34.74,,,34.74,0.0966183574879227,weak match,www.phoneandcbd.com
samsung,samsung,nfc,34.74,,,34.74,0.0966183574879227,weak match,www.phoneandcbd.com
samsung,samsung,nfc,34.74,,,34.74,0.0966183574879227,weak match,www.phoneandcbd.com
samsung,samsung,nfc,34.74,,,34.74,0.0966183574879227,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,nfc,24.45,,,24.45,0.06799996662578324,weak match,www.phoneandcbd.com
samsung,samsung,nfc,24.45,,,24.45,0.06799996662578324,weak match,www.phoneandcbd.com
samsung,samsung,nfc,24.45,,,24.45,0.06799996662578324,weak match,www.phoneandcbd.com
samsung,samsung,nfc,24.45,,,24.45,0.06799996662578324,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,nfc,34.95,,,34.95,0.09603430869481781,weak match,www.phoneandcbd.com
samsung,samsung,nfc,34.95,,,34.95,0.09603430869481781,weak match,www.phoneandcbd.com
samsung,samsung,nfc,34.95,,,34.95,0.09603430869481781,weak match,www.phoneandcbd.com
samsung,samsung,nfc,34.95,,,34.95,0.09603430869481781,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,nfc,29.95,,,29.95,0.08329648263567313,weak match,www.phoneandcbd.com
samsung,samsung,nfc,29.95,,,29.95,0.08329648263567313,weak match,www.phoneandcbd.com
samsung,samsung,nfc,29.95,,,29.95,0.08329648263567313,weak match,www.phoneandcbd.com
samsung,samsung,nfc,29.95,,,29.95,0.08329648263567313,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,nfc,44.74,,,44.74,0.0688065101972138,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,stylet,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,stylet,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,stylet,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,stylet,239.9,,,239.9,0.0,inconsistent pricing,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,stylet,34.74,,,34.74,0.11884057971014492,weak match,www.phoneandcbd.com
samsung,samsung,stylet,34.74,,,34.74,0.11884057971014492,weak match,www.phoneandcbd.com
samsung,samsung,stylet,34.74,,,34.74,0.11884057971014492,weak match,www.phoneandcbd.com
samsung,samsung,stylet,34.74,,,34.74,0.11884057971014492,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,stylet,24.45,,,24.45,0.08363995894971338,weak match,www.phoneandcbd.com
samsung,samsung,stylet,24.45,,,24.45,0.08363995894971338,weak match,www.phoneandcbd.com
samsung,samsung,stylet,24.45,,,24.45,0.08363995894971338,weak match,www.phoneandcbd.com
samsung,samsung,stylet,24.45,,,24.45,0.08363995894971338,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,stylet,34.95,,,34.95,0.1181221996946259,weak match,www.phoneandcbd.com
samsung,samsung,stylet,34.95,,,34.95,0.1181221996946259,weak match,www.phoneandcbd.com
samsung,samsung,stylet,34.95,,,34.95,0.1181221996946259,weak match,www.phoneandcbd.com
samsung,samsung,stylet,34.95,,,34.95,0.1181221996946259,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,stylet,29.95,,,29.95,0.10245467364187795,weak match,www.phoneandcbd.com
samsung,samsung,stylet,29.95,,,29.95,0.10245467364187795,weak match,www.phoneandcbd.com
samsung,samsung,stylet,29.95,,,29.95,0.10245467364187795,weak match,www.phoneandcbd.com
samsung,samsung,stylet,29.95,,,29.95,0.10245467364187795,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,stylet,44.74,,,44.74,0.08463200754257297,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,vibreur,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,vibreur,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,vibreur,239.9,,,239.9,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,vibreur,239.9,,,239.9,0.0,inconsistent pricing,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,vibreur,34.74,,,34.74,0.1137123745819398,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,34.74,,,34.74,0.1137123745819398,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,34.74,,,34.74,0.1137123745819398,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,34.74,,,34.74,0.1137123745819398,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,vibreur,24.45,,,24.45,0.08003072995188336,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,24.45,,,24.45,0.08003072995188336,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,24.45,,,24.45,0.08003072995188336,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,24.45,,,24.45,0.08003072995188336,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,vibreur,34.95,,,34.95,0.11302499407928558,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,34.95,,,34.95,0.11302499407928558,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,34.95,,,34.95,0.11302499407928558,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,34.95,,,34.95,0.11302499407928558,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,vibreur,29.95,,,29.95,0.09803355264044608,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,29.95,,,29.95,0.09803355264044608,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,29.95,,,29.95,0.09803355264044608,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,29.95,,,29.95,0.09803355264044608,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-marseille
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,vibreur,44.74,,,44.74,0.08097996969364395,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,other,179.91,,,179.91,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,other,179.91,,,179.91,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,other,179.91,,,179.91,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,other,179.91,,,179.91,0.0,inconsistent pricing,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,other,65.52,,,65.52,0.01009236314485246,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,other,65.52,,,65.52,0.01009236314485246,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,other,65.52,,,65.52,0.01009236314485246,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,other,65.52,,,65.52,0.01009236314485246,inconsistent pricing,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,other,34.74,,,34.74,0.08853754940711463,weak match,www.phoneandcbd.com
samsung,samsung,other,34.74,,,34.74,0.08853754940711463,weak match,www.phoneandcbd.com
samsung,samsung,other,34.74,,,34.74,0.08853754940711463,weak match,www.phoneandcbd.com
samsung,samsung,other,34.74,,,34.74,0.08853754940711463,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,other,34.74,,,34.74,0.08853754940711463,weak match,www.phoneandcbd.com
samsung,samsung,other,34.74,,,34.74,0.08853754940711463,weak match,www.phoneandcbd.com
samsung,samsung,other,34.74,,,34.74,0.08853754940711463,weak match,www.phoneandcbd.com
samsung,samsung,other,34.74,,,34.74,0.08853754940711463,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,other,24.45,,,24.45,0.06231269668980865,weak match,www.phoneandcbd.com
samsung,samsung,other,24.45,,,24.45,0.06231269668980865,weak match,www.phoneandcbd.com
samsung,samsung,other,24.45,,,24.45,0.06231269668980865,weak match,www.phoneandcbd.com
samsung,samsung,other,24.45,,,24.45,0.06231269668980865,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,www.phoneandcbd.com
samsung,samsung,other,44.74,,,44.74,0.06305178388981048,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,other,14.65,,,14.65,0.03733664648285058,weak match,www.phoneandcbd.com
samsung,samsung,other,14.65,,,14.65,0.03733664648285058,weak match,www.phoneandcbd.com
samsung,samsung,batterie,14.65,,,14.65,0.04609932882066244,weak match,www.phoneandcbd.com
samsung,samsung,batterie,14.65,,,14.65,0.04609932882066244,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,batterie,179.91,,,179.91,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,batterie,179.91,,,179.91,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,batterie,179.91,,,179.91,0.0,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,batterie,179.91,,,179.91,0.0,inconsistent pricing,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,batterie,65.52,,,65.52,0.012460978984970894,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,batterie,65.52,,,65.52,0.012460978984970894,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,batterie,65.52,,,65.52,0.012460978984970894,inconsistent pricing,www.phoneandcbd.com
samsung,samsung,batterie,65.52,,,65.52,0.012460978984970894,inconsistent pricing,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,batterie,34.74,,,34.74,0.1093167701863354,weak match,www.phoneandcbd.com
samsung,samsung,batterie,34.74,,,34.74,0.1093167701863354,weak match,www.phoneandcbd.com
samsung,samsung,batterie,34.74,,,34.74,0.1093167701863354,weak match,www.phoneandcbd.com
samsung,samsung,batterie,34.74,,,34.74,0.1093167701863354,weak match,https://phoneandcbd.fr/collections/reparation-smartphone-samsung/products/reparation-galaxy-note-10-lite-marseille
samsung,samsung,batterie,44.74,,,44.74,0.07784965153741905,weak match,www.phoneandcbd.com
