brand,brand_url,model,repair_type,price,date_Of_Scrapping,repair_type_matched
huawei,https://save.co/reparation/huawei/mate-s?shop=DT060,mate s,diagnostique,19.9,2026-04-05T13:30:10+00:00,False
huawei,https://save.co/reparation/huawei/mate-s?shop=DT060,mate s,désoxydation galaxy a8 2018,79.9,2026-04-05T13:30:10+00:00,False
huawei,https://save.co/reparation/huawei/mate-s?shop=DT060,mate s,mise à jour logiciel lumia 535,39.9,2026-04-05T13:30:10+00:00,False
huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,g play mini,module afficheur,89.9,2026-04-05T13:30:19+00:00,False
huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,g play mini,batterie,49.9,2026-04-05T13:30:19+00:00,True
huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,g play mini,batterie,39.9,2026-04-05T13:30:19+00:00,True
huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,g play mini,appareil photo avant,49.9,2026-04-05T13:30:19+00:00,True
huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,g play mini,caméra arriére,89.9,2026-04-05T13:30:19+00:00,False
huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,g play mini,diagnostique,19.9,2026-04-05T13:30:19+00:00,False
huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,g play mini,désoxydation galaxy a8 2018,79.9,2026-04-05T13:30:19+00:00,False
huawei,https://save.co/reparation/huawei/g-play-mini?shop=DT060,g play mini,mise à jour logiciel lumia 535,39.9,2026-04-05T13:30:19+00:00,False
huawei,https://save.co/reparation/huawei/honor-10?shop=DT060,honor 10,module afficheur,109.9,2026-04-05T13:30:31+00:00,False
huawei,https://save.co/reparation/huawei/honor-10?shop=DT060,honor 10,batterie,49.9,2026-04-05T13:30:31+00:00,True
huawei,https://save.co/reparation/huawei/honor-10?shop=DT060,honor 10,batterie,49.9,2026-04-05T13:30:31+00:00,True
huawei,https://save.co/reparation/huawei/honor-10?shop=DT060,honor 10,carte secondaire,69.9,2026-04-05T13:30:31+00:00,False
huawei,https://save.co/reparation/huawei/honor-10?shop=DT060,honor 10,appareil photo arrière,49.9,2026-04-05T13:30:31+00:00,True
huawei,https://save.co/reparation/huawei/honor-10-lite?shop=DT060,honor 10 lite,module afficheur,119.9,2026-04-05T13:30:38+00:00,False
huawei,https://save.co/reparation/huawei/honor-20-lite?shop=DT060,honor 20 lite,module afficheur,99.9,2026-04-05T13:30:41+00:00,False
huawei,https://save.co/reparation/huawei/honor-20-lite?shop=DT060,honor 20 lite,batterie,49.9,2026-04-05T13:30:41+00:00,True
huawei,https://save.co/reparation/huawei/honor-20-lite?shop=DT060,honor 20 lite,lentille appareil photo,79.9,2026-04-05T13:30:41+00:00,True
huawei,https://save.co/reparation/huawei/honor-20-lite?shop=DT060,honor 20 lite,lentille appareil photo,49.9,2026-04-05T13:30:41+00:00,True
huawei,https://save.co/reparation/huawei/honor-20-pro?shop=DT060,honor 20 pro,module afficheur,159.9,2026-04-05T13:30:47+00:00,False
huawei,https://save.co/reparation/huawei/honor-20-pro?shop=DT060,honor 20 pro,batterie,59.9,2026-04-05T13:30:47+00:00,True
huawei,https://save.co/reparation/huawei/honor-8?shop=DT060,honor 8,module afficheur,89.9,2026-04-05T13:30:51+00:00,False
huawei,https://save.co/reparation/huawei/honor-8?shop=DT060,honor 8,batterie,49.9,2026-04-05T13:30:51+00:00,True
huawei,https://save.co/reparation/huawei/honor-8?shop=DT060,honor 8,carte secondaire,9.9,2026-04-05T13:30:51+00:00,False
huawei,https://save.co/reparation/huawei/honor-8?shop=DT060,honor 8,haut parleur,29.9,2026-04-05T13:30:51+00:00,True
huawei,https://save.co/reparation/huawei/honor-8?shop=DT060,honor 8,appareil photo arrière,49.9,2026-04-05T13:30:51+00:00,True
huawei,https://save.co/reparation/huawei/honor-8-lite?shop=DT060,honor 8 lite,module afficheur,89.9,2026-04-05T13:30:59+00:00,False
huawei,https://save.co/reparation/huawei/honor-8-pro?shop=DT060,honor 8 pro,module afficheur,89.9,2026-04-05T13:31:03+00:00,False
huawei,https://save.co/reparation/huawei/honor-8-pro?shop=DT060,honor 8 pro,batterie,49.9,2026-04-05T13:31:03+00:00,True
huawei,https://save.co/reparation/huawei/honor-8-pro?shop=DT060,honor 8 pro,carte secondaire,49.9,2026-04-05T13:31:03+00:00,False
huawei,https://save.co/reparation/huawei/honor-8a?shop=DT060,honor 8a,module afficheur,89.9,2026-04-05T13:31:07+00:00,False
huawei,https://save.co/reparation/huawei/honor-8a?shop=DT060,honor 8a,batterie,49.9,2026-04-05T13:31:07+00:00,True
huawei,https://save.co/reparation/huawei/honor-8x?shop=DT060,honor 8x,module afficheur,119.9,2026-04-05T13:31:12+00:00,False
huawei,https://save.co/reparation/huawei/honor-8x?shop=DT060,honor 8x,batterie,49.9,2026-04-05T13:31:12+00:00,True
huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,honor 9,module afficheur,129.9,2026-04-05T13:31:17+00:00,False
huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,honor 9,batterie,49.9,2026-04-05T13:31:17+00:00,True
huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,honor 9,batterie,49.9,2026-04-05T13:31:17+00:00,True
huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,honor 9,carte secondaire,49.9,2026-04-05T13:31:17+00:00,False
huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,honor 9,haut parleur,29.9,2026-04-05T13:31:17+00:00,True
huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,honor 9,appareil photo arrière,49.9,2026-04-05T13:31:17+00:00,True
huawei,https://save.co/reparation/huawei/honor-9?shop=DT060,honor 9,remplacement camera avant p smart,49.9,2026-04-05T13:31:17+00:00,False
huawei,https://save.co/reparation/huawei/honor-9-lite?shop=DT060,honor 9 lite,module afficheur,89.9,2026-04-05T13:31:27+00:00,False
huawei,https://save.co/reparation/huawei/honor-9-lite?shop=DT060,honor 9 lite,batterie,49.9,2026-04-05T13:31:27+00:00,True
huawei,https://save.co/reparation/huawei/honor-9-lite?shop=DT060,honor 9 lite,carte secondaire,49.9,2026-04-05T13:31:27+00:00,False
huawei,https://save.co/reparation/huawei/honor-9x?shop=DT060,honor 9x,module afficheur,139.9,2026-04-05T13:31:33+00:00,False
huawei,https://save.co/reparation/huawei/honor-play?shop=DT060,honor play,module afficheur,119.9,2026-04-05T13:31:36+00:00,False
huawei,https://save.co/reparation/huawei/honor-play?shop=DT060,honor play,batterie,49.9,2026-04-05T13:31:36+00:00,True
huawei,https://save.co/reparation/huawei/honor-v10?shop=DT060,honor v10,batterie,49.9,2026-04-05T13:31:40+00:00,True
huawei,https://save.co/reparation/huawei/honor-view-20?shop=DT060,honor view 20,module afficheur,129.9,2026-04-05T13:31:42+00:00,False
huawei,https://save.co/reparation/huawei/honor-view-20?shop=DT060,honor view 20,batterie,49.9,2026-04-05T13:31:42+00:00,True
huawei,https://save.co/reparation/huawei/honor-view-20?shop=DT060,honor view 20,carte secondaire,49.9,2026-04-05T13:31:42+00:00,False
huawei,https://save.co/reparation/huawei/honor-view-20?shop=DT060,honor view 20,appareil photo avant,49.9,2026-04-05T13:31:42+00:00,True
honor,https://save.co/reparation/honor/honor-8x?shop=DT060,honor 8x,module afficheur,119.9,2026-04-05T13:31:49+00:00,False
honor,https://save.co/reparation/honor/honor-8x?shop=DT060,honor 8x,batterie,49.9,2026-04-05T13:31:49+00:00,True
honor,https://save.co/reparation/honor/honor-8x?shop=DT060,honor 8x,batterie,49.9,2026-04-05T13:31:49+00:00,True
honor,https://save.co/reparation/honor/honor-8x?shop=DT060,honor 8x,appareil photo arrière,59.9,2026-04-05T13:31:49+00:00,True
honor,https://save.co/reparation/honor/honor-8x?shop=DT060,honor 8x,carte secondaire,49.9,2026-04-05T13:31:49+00:00,False
honor,https://save.co/reparation/honor/honor-8x?shop=DT060,honor 8x,remplacement camera avant p smart plus 2019,59.9,2026-04-05T13:31:49+00:00,False
honor,https://save.co/reparation/honor/honor-8x?shop=DT060,honor 8x,diagnostique,19.9,2026-04-05T13:31:49+00:00,False
honor,https://save.co/reparation/honor/honor-8x?shop=DT060,honor 8x,désoxydation galaxy a8 2018,79.9,2026-04-05T13:31:49+00:00,False
honor,https://save.co/reparation/honor/honor-8x?shop=DT060,honor 8x,mise à jour logiciel lumia 535,39.9,2026-04-05T13:31:49+00:00,False
oppo,https://save.co/reparation/oppo/find-x3-neo?shop=DT060,find x3 neo,module affcheur,289.9,2026-04-05T13:32:01+00:00,False
oppo,https://save.co/reparation/oppo/find-x3-neo?shop=DT060,find x3 neo,batterie,89.9,2026-04-05T13:32:01+00:00,True
oppo,https://save.co/reparation/oppo/find-x3-neo?shop=DT060,find x3 neo,batterie,99.9,2026-04-05T13:32:01+00:00,True
oppo,https://save.co/reparation/oppo/find-x3-neo?shop=DT060,find x3 neo,ecouteur,69.9,2026-04-05T13:32:01+00:00,True
oppo,https://save.co/reparation/oppo/find-x3-neo?shop=DT060,find x3 neo,connecteur de charge,69.9,2026-04-05T13:32:01+00:00,True
oppo,https://save.co/reparation/oppo/find-x3-neo?shop=DT060,find x3 neo,caméra arriére,189.9,2026-04-05T13:32:01+00:00,False
oppo,https://save.co/reparation/oppo/find-x3-neo?shop=DT060,find x3 neo,haut parleur,69.9,2026-04-05T13:32:01+00:00,True
oppo,https://save.co/reparation/oppo/find-x3-neo?shop=DT060,find x3 neo,caméra frontale,169.9,2026-04-05T13:32:01+00:00,False
oppo,https://save.co/reparation/oppo/find-x3-lite?shop=DT060,find x3 lite,ecran find x3 lite,219.9,2026-04-05T13:32:11+00:00,False
oppo,https://save.co/reparation/oppo/find-x3-lite?shop=DT060,find x3 lite,batterie,59.9,2026-04-05T13:32:11+00:00,True
oppo,https://save.co/reparation/oppo/find-x3-lite?shop=DT060,find x3 lite,batterie,99.9,2026-04-05T13:32:11+00:00,True
oppo,https://save.co/reparation/oppo/find-x3-lite?shop=DT060,find x3 lite,connecteur de charge,49.9,2026-04-05T13:32:11+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-pro?shop=DT060,find x2 pro,module affcheur,379.9,2026-04-05T13:32:16+00:00,False
oppo,https://save.co/reparation/oppo/find-x2-pro?shop=DT060,find x2 pro,batterie,99.9,2026-04-05T13:32:16+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-pro?shop=DT060,find x2 pro,batterie,149.9,2026-04-05T13:32:16+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-pro?shop=DT060,find x2 pro,ecouteur,69.9,2026-04-05T13:32:16+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-pro?shop=DT060,find x2 pro,caméra arriére,279.9,2026-04-05T13:32:16+00:00,False
oppo,https://save.co/reparation/oppo/find-x2-pro?shop=DT060,find x2 pro,caméra frontale,69.9,2026-04-05T13:32:16+00:00,False
oppo,https://save.co/reparation/oppo/find-x2-pro?shop=DT060,find x2 pro,connecteur de charge,69.9,2026-04-05T13:32:16+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-pro?shop=DT060,find x2 pro,micro,69.9,2026-04-05T13:32:16+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-pro?shop=DT060,find x2 pro,haut parleur,69.9,2026-04-05T13:32:16+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-neo?shop=DT060,find x2 neo,module affcheur,289.9,2026-04-05T13:32:28+00:00,False
oppo,https://save.co/reparation/oppo/find-x2-neo?shop=DT060,find x2 neo,batterie,59.9,2026-04-05T13:32:28+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-neo?shop=DT060,find x2 neo,batterie,99.9,2026-04-05T13:32:28+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-neo?shop=DT060,find x2 neo,haut parleur,69.9,2026-04-05T13:32:28+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-lite?shop=DT060,find x2 lite,module afficheur,169.9,2026-04-05T13:32:35+00:00,False
oppo,https://save.co/reparation/oppo/find-x2-lite?shop=DT060,find x2 lite,batterie,79.9,2026-04-05T13:32:35+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-lite?shop=DT060,find x2 lite,batterie,79.9,2026-04-05T13:32:35+00:00,True
oppo,https://save.co/reparation/oppo/find-x2-lite?shop=DT060,find x2 lite,diagnostique,19.9,2026-04-05T13:32:35+00:00,False
oppo,https://save.co/reparation/oppo/find-x2-lite?shop=DT060,find x2 lite,désoxydation galaxy a8 2018,79.9,2026-04-05T13:32:35+00:00,False
oppo,https://save.co/reparation/oppo/find-x2-lite?shop=DT060,find x2 lite,mise à jour logiciel lumia 535,39.9,2026-04-05T13:32:35+00:00,False
oppo,https://save.co/reparation/oppo/reno6-5g?shop=DT060,reno6 5g,antenne réseau,209.9,2026-04-05T13:32:43+00:00,True
oppo,https://save.co/reparation/oppo/reno6-5g?shop=DT060,reno6 5g,batterie,89.9,2026-04-05T13:32:43+00:00,True
oppo,https://save.co/reparation/oppo/reno6-5g?shop=DT060,reno6 5g,batterie,99.9,2026-04-05T13:32:43+00:00,True
oppo,https://save.co/reparation/oppo/reno6-5g?shop=DT060,reno6 5g,connecteur de charge,49.9,2026-04-05T13:32:43+00:00,True
oppo,https://save.co/reparation/oppo/reno4-pro-5g?shop=DT060,reno4 pro 5g,module affcheur,299.9,2026-04-05T13:32:49+00:00,False
oppo,https://save.co/reparation/oppo/reno4-pro-5g?shop=DT060,reno4 pro 5g,batterie,79.9,2026-04-05T13:32:49+00:00,True
oppo,https://save.co/reparation/oppo/reno4-pro-5g?shop=DT060,reno4 pro 5g,batterie,109.9,2026-04-05T13:32:49+00:00,True
oppo,https://save.co/reparation/oppo/reno4-pro-5g?shop=DT060,reno4 pro 5g,caméra frontale,79.9,2026-04-05T13:32:49+00:00,False
oppo,https://save.co/reparation/oppo/reno4-pro-5g?shop=DT060,reno4 pro 5g,haut parleur,69.9,2026-04-05T13:32:49+00:00,True
oppo,https://save.co/reparation/oppo/reno4-pro-5g?shop=DT060,reno4 pro 5g,connecteur de charge,69.9,2026-04-05T13:32:49+00:00,True
oppo,https://save.co/reparation/oppo/reno4-pro-5g?shop=DT060,reno4 pro 5g,caméra arriére,119.9,2026-04-05T13:32:49+00:00,False
oppo,https://save.co/reparation/oppo/reno4-pro-5g?shop=DT060,reno4 pro 5g,micro,69.9,2026-04-05T13:32:49+00:00,True
oppo,https://save.co/reparation/oppo/reno4-pro?shop=DT060,reno4 pro,module affcheur,299.9,2026-04-05T13:32:59+00:00,False
oppo,https://save.co/reparation/oppo/reno4-pro?shop=DT060,reno4 pro,batterie,99.9,2026-04-05T13:32:59+00:00,True
oppo,https://save.co/reparation/oppo/reno4-pro?shop=DT060,reno4 pro,batterie,99.9,2026-04-05T13:32:59+00:00,True
oppo,https://save.co/reparation/oppo/reno4-5g?shop=DT060,reno4 5g,module affcheur,169.9,2026-04-05T13:33:05+00:00,False
oppo,https://save.co/reparation/oppo/reno4-5g?shop=DT060,reno4 5g,batterie,79.9,2026-04-05T13:33:05+00:00,True
oppo,https://save.co/reparation/oppo/reno4-5g?shop=DT060,reno4 5g,connecteur de charge,69.9,2026-04-05T13:33:05+00:00,True
oppo,https://save.co/reparation/oppo/reno4-5g?shop=DT060,reno4 5g,haut parleur,69.9,2026-04-05T13:33:05+00:00,True
oppo,https://save.co/reparation/oppo/reno4-5g?shop=DT060,reno4 5g,caméra frontale,69.9,2026-04-05T13:33:05+00:00,False
oppo,https://save.co/reparation/oppo/reno4-5g?shop=DT060,reno4 5g,micro,69.9,2026-04-05T13:33:05+00:00,True
oppo,https://save.co/reparation/oppo/reno2?shop=DT060,reno2,ecran reno2,179.9,2026-04-05T13:33:12+00:00,False
oppo,https://save.co/reparation/oppo/reno2?shop=DT060,reno2,batterie,89.9,2026-04-05T13:33:12+00:00,True
oppo,https://save.co/reparation/oppo/reno2?shop=DT060,reno2,connecteur de charge,49.9,2026-04-05T13:33:12+00:00,True
oppo,https://save.co/reparation/oppo/reno?shop=DT060,reno,module afficheur,179.9,2026-04-05T13:33:17+00:00,False
oppo,https://save.co/reparation/oppo/reno?shop=DT060,reno,batterie,79.9,2026-04-05T13:33:17+00:00,True
oppo,https://save.co/reparation/oppo/reno?shop=DT060,reno,batterie,99.9,2026-04-05T13:33:17+00:00,True
oppo,https://save.co/reparation/oppo/reno?shop=DT060,reno,diagnostique,19.9,2026-04-05T13:33:17+00:00,False
oppo,https://save.co/reparation/oppo/reno?shop=DT060,reno,désoxydation galaxy a8 2018,79.9,2026-04-05T13:33:17+00:00,False
oppo,https://save.co/reparation/oppo/reno?shop=DT060,reno,mise à jour logiciel lumia 535,39.9,2026-04-05T13:33:17+00:00,False
oppo,https://save.co/reparation/oppo/a94?shop=DT060,a94,module affcheur,159.9,2026-04-05T13:33:26+00:00,False
oppo,https://save.co/reparation/oppo/a54-5g?shop=DT060,a54 5g,antenne réseau,179.9,2026-04-05T13:33:29+00:00,True
oppo,https://save.co/reparation/oppo/a54-5g?shop=DT060,a54 5g,batterie,79.9,2026-04-05T13:33:29+00:00,True
oppo,https://save.co/reparation/oppo/a9-2020?shop=DT060,a9 2020,ecran a9 (2020),99.9,2026-04-05T13:33:34+00:00,False
oppo,https://save.co/reparation/oppo/a9-2020?shop=DT060,a9 2020,batterie,69.9,2026-04-05T13:33:34+00:00,True
oppo,https://save.co/reparation/oppo/a9-2020?shop=DT060,a9 2020,batterie,79.9,2026-04-05T13:33:34+00:00,True
oppo,https://save.co/reparation/oppo/a9-2020?shop=DT060,a9 2020,connecteur de charge,59.9,2026-04-05T13:33:34+00:00,True
oppo,https://save.co/reparation/oppo/a53s?shop=DT060,a53s,module afficheur,89.9,2026-04-05T13:33:39+00:00,False
oppo,https://save.co/reparation/oppo/a53s?shop=DT060,a53s,batterie,79.9,2026-04-05T13:33:39+00:00,True
oppo,https://save.co/reparation/oppo/a53s?shop=DT060,a53s,diagnostique,19.9,2026-04-05T13:33:39+00:00,False
oppo,https://save.co/reparation/oppo/a53s?shop=DT060,a53s,désoxydation galaxy a8 2018,79.9,2026-04-05T13:33:39+00:00,False
oppo,https://save.co/reparation/oppo/a53s?shop=DT060,a53s,mise à jour logiciel lumia 535,39.9,2026-04-05T13:33:39+00:00,False
oppo,https://save.co/reparation/oppo/a74-5g?shop=DT060,a74 5g,antenne réseau,179.9,2026-04-05T13:33:48+00:00,True
oppo,https://save.co/reparation/oppo/a74-5g?shop=DT060,a74 5g,batterie,59.9,2026-04-05T13:33:48+00:00,True
oppo,https://save.co/reparation/oppo/a74-5g?shop=DT060,a74 5g,batterie,79.9,2026-04-05T13:33:48+00:00,True
oppo,https://save.co/reparation/oppo/a74-5g?shop=DT060,a74 5g,ecouteur,49.9,2026-04-05T13:33:48+00:00,True
oppo,https://save.co/reparation/oppo/a74-5g?shop=DT060,a74 5g,connecteur de charge,49.9,2026-04-05T13:33:48+00:00,True
oppo,https://save.co/reparation/oppo/a72?shop=DT060,a72,module afficheur,89.9,2026-04-05T13:33:56+00:00,False
oppo,https://save.co/reparation/oppo/a72?shop=DT060,a72,diagnostique,19.9,2026-04-05T13:33:56+00:00,False
oppo,https://save.co/reparation/oppo/a72?shop=DT060,a72,désoxydation galaxy a8 2018,79.9,2026-04-05T13:33:56+00:00,False
oppo,https://save.co/reparation/oppo/a72?shop=DT060,a72,mise à jour logiciel lumia 535,39.9,2026-04-05T13:33:56+00:00,False
oppo,https://save.co/reparation/oppo/a16s?shop=DT060,a16s,ecran a16s,129.9,2026-04-05T13:34:02+00:00,False
oppo,https://save.co/reparation/oppo/a16s?shop=DT060,a16s,batterie,59.9,2026-04-05T13:34:02+00:00,True
oppo,https://save.co/reparation/oppo/a16s?shop=DT060,a16s,batterie,69.9,2026-04-05T13:34:02+00:00,True
oppo,https://save.co/reparation/oppo/a16s?shop=DT060,a16s,connecteur de charge,59.9,2026-04-05T13:34:02+00:00,True
oppo,https://save.co/reparation/oppo/a15s?shop=DT060,a15s,module affcheur,119.9,2026-04-05T13:34:08+00:00,False
oppo,https://save.co/reparation/oppo/a15s?shop=DT060,a15s,batterie,59.9,2026-04-05T13:34:08+00:00,True
oppo,https://save.co/reparation/oppo/a15s?shop=DT060,a15s,batterie,69.9,2026-04-05T13:34:08+00:00,True
oppo,https://save.co/reparation/oppo/a15s?shop=DT060,a15s,connecteur de charge,59.9,2026-04-05T13:34:08+00:00,True
oppo,https://save.co/reparation/oppo/a15?shop=DT060,a15,module affcheur,119.9,2026-04-05T13:34:16+00:00,False
oppo,https://save.co/reparation/oppo/a15?shop=DT060,a15,batterie,59.9,2026-04-05T13:34:16+00:00,True
oppo,https://save.co/reparation/oppo/a15?shop=DT060,a15,batterie,69.9,2026-04-05T13:34:16+00:00,True
oppo,https://save.co/reparation/oppo/a15?shop=DT060,a15,connecteur de charge,59.9,2026-04-05T13:34:16+00:00,True
sony,https://save.co/reparation/sony/xperia-1-ii?shop=DT060,xperia 1 ii,module affcheur,369.9,2026-04-05T13:34:21+00:00,False
sony,https://save.co/reparation/sony/xperia-1-ii?shop=DT060,xperia 1 ii,batterie,69.9,2026-04-05T13:34:21+00:00,True
sony,https://save.co/reparation/sony/xperia-1-ii?shop=DT060,xperia 1 ii,batterie,89.9,2026-04-05T13:34:21+00:00,True
sony,https://save.co/reparation/sony/xperia-1-ii?shop=DT060,xperia 1 ii,ecouteur,59.9,2026-04-05T13:34:21+00:00,True
sony,https://save.co/reparation/sony/xperia-1-ii?shop=DT060,xperia 1 ii,haut parleur,59.9,2026-04-05T13:34:21+00:00,True
sony,https://save.co/reparation/sony/xperia-1-ii?shop=DT060,xperia 1 ii,caméra arriére,119.9,2026-04-05T13:34:21+00:00,False
sony,https://save.co/reparation/sony/xperia-1-ii?shop=DT060,xperia 1 ii,micro,59.9,2026-04-05T13:34:21+00:00,True
sony,https://save.co/reparation/sony/xperia-1-ii?shop=DT060,xperia 1 ii,caméra frontale,59.9,2026-04-05T13:34:21+00:00,False
sony,https://save.co/reparation/sony/xperia-10-plus?shop=DT060,xperia 10 plus,module affcheur,149.9,2026-04-05T13:34:33+00:00,False
sony,https://save.co/reparation/sony/xperia-10-plus?shop=DT060,xperia 10 plus,batterie,69.9,2026-04-05T13:34:33+00:00,True
sony,https://save.co/reparation/sony/xperia-10-plus?shop=DT060,xperia 10 plus,batterie,99.9,2026-04-05T13:34:33+00:00,True
sony,https://save.co/reparation/sony/xperia-10-plus?shop=DT060,xperia 10 plus,ecouteur,59.9,2026-04-05T13:34:33+00:00,True
sony,https://save.co/reparation/sony/xperia-10-plus?shop=DT060,xperia 10 plus,haut parleur,59.9,2026-04-05T13:34:33+00:00,True
sony,https://save.co/reparation/sony/xperia-10-plus?shop=DT060,xperia 10 plus,connecteur de charge,69.9,2026-04-05T13:34:33+00:00,True
sony,https://save.co/reparation/sony/xperia-10-plus?shop=DT060,xperia 10 plus,micro,59.9,2026-04-05T13:34:33+00:00,True
sony,https://save.co/reparation/sony/xperia-10-plus?shop=DT060,xperia 10 plus,caméra arriére,89.9,2026-04-05T13:34:33+00:00,False
sony,https://save.co/reparation/sony/xperia-10-plus?shop=DT060,xperia 10 plus,caméra frontale,59.9,2026-04-05T13:34:33+00:00,False
sony,https://save.co/reparation/sony/xperia-5-ii?shop=DT060,xperia 5 ii,module affcheur,269.9,2026-04-05T13:34:44+00:00,False
sony,https://save.co/reparation/sony/xperia-5-ii?shop=DT060,xperia 5 ii,batterie,79.9,2026-04-05T13:34:44+00:00,True
sony,https://save.co/reparation/sony/xperia-5-ii?shop=DT060,xperia 5 ii,caméra frontale,69.9,2026-04-05T13:34:44+00:00,False
sony,https://save.co/reparation/sony/xperia-5-ii?shop=DT060,xperia 5 ii,ecouteur,59.9,2026-04-05T13:34:44+00:00,True
sony,https://save.co/reparation/sony/xperia-5-ii?shop=DT060,xperia 5 ii,haut parleur,59.9,2026-04-05T13:34:44+00:00,True
sony,https://save.co/reparation/sony/xperia-5-ii?shop=DT060,xperia 5 ii,caméra arriére,199.9,2026-04-05T13:34:44+00:00,False
sony,https://save.co/reparation/sony/xperia-5-ii?shop=DT060,xperia 5 ii,micro,59.9,2026-04-05T13:34:44+00:00,True
sony,https://save.co/reparation/sony/xperia-5?shop=DT060,xperia 5,module affcheur,289.9,2026-04-05T13:34:55+00:00,False
sony,https://save.co/reparation/sony/xperia-5?shop=DT060,xperia 5,batterie,79.9,2026-04-05T13:34:55+00:00,True
sony,https://save.co/reparation/sony/xperia-5?shop=DT060,xperia 5,batterie,79.9,2026-04-05T13:34:55+00:00,True
sony,https://save.co/reparation/sony/xperia-5?shop=DT060,xperia 5,caméra frontale,59.9,2026-04-05T13:34:55+00:00,False
sony,https://save.co/reparation/sony/xperia-5?shop=DT060,xperia 5,ecouteur,59.9,2026-04-05T13:34:55+00:00,True
sony,https://save.co/reparation/sony/xperia-5?shop=DT060,xperia 5,haut parleur,59.9,2026-04-05T13:34:55+00:00,True
sony,https://save.co/reparation/sony/xperia-5?shop=DT060,xperia 5,caméra arriére,139.9,2026-04-05T13:34:55+00:00,False
sony,https://save.co/reparation/sony/xperia-5?shop=DT060,xperia 5,micro,69.9,2026-04-05T13:34:55+00:00,True
sony,https://save.co/reparation/sony/xperia-xz3?shop=DT060,xperia xz3,module affcheur,329.9,2026-04-05T13:35:05+00:00,False
sony,https://save.co/reparation/sony/xperia-xz3?shop=DT060,xperia xz3,batterie,79.9,2026-04-05T13:35:05+00:00,True
sony,https://save.co/reparation/sony/xperia-xz3?shop=DT060,xperia xz3,batterie,129.9,2026-04-05T13:35:05+00:00,True
sony,https://save.co/reparation/sony/xperia-xz3?shop=DT060,xperia xz3,caméra arriére,99.9,2026-04-05T13:35:05+00:00,False
sony,https://save.co/reparation/sony/xperia-xz3?shop=DT060,xperia xz3,micro,59.9,2026-04-05T13:35:05+00:00,True
sony,https://save.co/reparation/sony/xperia-xz3?shop=DT060,xperia xz3,haut parleur,59.9,2026-04-05T13:35:05+00:00,True
sony,https://save.co/reparation/sony/xperia-xz3?shop=DT060,xperia xz3,ecouteur,59.9,2026-04-05T13:35:05+00:00,True
sony,https://save.co/reparation/sony/xperia-xz3?shop=DT060,xperia xz3,caméra frontale,69.9,2026-04-05T13:35:05+00:00,False
sony,https://save.co/reparation/sony/xperia-xz3?shop=DT060,xperia xz3,connecteur de charge,59.9,2026-04-05T13:35:05+00:00,True
sony,https://save.co/reparation/sony/xperia-xz2-compact?shop=DT060,xperia xz2 compact,module affcheur,149.9,2026-04-05T13:35:17+00:00,False
sony,https://save.co/reparation/sony/xperia-xz2-compact?shop=DT060,xperia xz2 compact,batterie,69.9,2026-04-05T13:35:17+00:00,True
sony,https://save.co/reparation/sony/xperia-xz2-compact?shop=DT060,xperia xz2 compact,batterie,159.9,2026-04-05T13:35:17+00:00,True
sony,https://save.co/reparation/sony/xperia-xz2-compact?shop=DT060,xperia xz2 compact,caméra arriére,99.9,2026-04-05T13:35:17+00:00,False
sony,https://save.co/reparation/sony/xperia-xz2-compact?shop=DT060,xperia xz2 compact,caméra frontale,59.9,2026-04-05T13:35:17+00:00,False
sony,https://save.co/reparation/sony/xperia-xz2-compact?shop=DT060,xperia xz2 compact,ecouteur,59.9,2026-04-05T13:35:17+00:00,True
sony,https://save.co/reparation/sony/xperia-xz2-compact?shop=DT060,xperia xz2 compact,haut parleur,59.9,2026-04-05T13:35:17+00:00,True
sony,https://save.co/reparation/sony/xperia-xz2-compact?shop=DT060,xperia xz2 compact,connecteur de charge,59.9,2026-04-05T13:35:17+00:00,True
sony,https://save.co/reparation/sony/xperia-xz2-compact?shop=DT060,xperia xz2 compact,micro,59.9,2026-04-05T13:35:17+00:00,True
